,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
1183,1183,010E Jonathan Swift 1727 Gullivers travels London 1727 Proj Gutenberg__54_LIT.txt,7.0,"I remember , before the dwarf left the queen , he followed us one day into those gardens , and my nurse having set me down , he and I being close together , near some dwarf apple trees , I must needs show my wit , by a silly allusion between him and the trees , which happens to hold in their language as it does in ours .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"I remember , before the dwarf left the queen , he followed us one day into those gardens , and my nurse having set me down , he and I being close together , near some dwarf apple trees , I must needs show my wit , by a silly allusion between him and the trees , which happens to hold in their language as it does in ours .",remember dwarf leave queen follow day garden nurse set close dwarf apple tree need wit silly allusion tree happen hold language,,
2853,2853,085E Gervase Markham 1631 A new orchard__20_distribution_HOUS.txt,10.0,"This and Palmes are exceeding good , and timely for Bees .",O O O O O O O O O O O O,False,"This and palms are exceeding good , and timely for Bees .",palm exceed good timely bee,,
1441,1441,016E Havelock Ellis 1905 Studies in the Psychology of Sex__1003_SCIE.txt,34.0,The odor of the musk-duck is chiefly confined to the breeding season . 1 The musky odor of the negress is said to be heightened during sexual excitement .,O B-1 I-1 I-1 I-1 O O B-1 I-1 I-1 I-1 I-1 O O O B-1 I-1 I-1 I-1 I-1 O O O O B-1 I-1 I-1 I-1 O,True,The odor of the musk-duck is chiefly confined to the breeding season . 1 The musky odor of the egress is said to be heightened during sexual excitement .,odor musk duck chiefly confine breeding season musky odor egress say heighten sexual excitement,,
1093,1093,009E Erasmus Darwin 1794 Zoonomia or the laws of organic life London 1794 ECCO TCP_MED.txt,10.0,Of Fear .,O O O,False,Of Fear .,fear,,
2358,2358,058E John Charles Sawer 1894 Odorographia__1331_distribution_PER.txt,21.0,"It dissolves in alcohol , ether and oils .",O O O O O O O O O,False,"It dissolves in alcohol , ether and oils .",dissolve alcohol ether oil,,
1455,1455,016E Havelock Ellis 1905 Studies in the Psychology of Sex__1003_SCIE.txt,47.0,"It consists of wash-leather steeped in ottos of neroli , rose , santal , lavender , verbena , bergamot , cloves , and cinnamon , subsequently smeared with civet and musk .",B-1 O B-1 I-1 O O B-1 I-1 I-1 O B-1 O B-1 O B-1 O B-1 O B-1 O B-1 O O B-1 O O O O O O O O,True,"It consists of wash-leather steeped in otto of enroll , rose , santa , lavender , serena , bergamot , cloves , and cinnamon , subsequently smeared with civet and musk .",consist wash leather steep otto enroll rise lavender serena bergamot clove cinnamon subsequently smear civet musk,,
609,609,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,180.0,Long may it continue so .,O O O O O O,False,Long may it continue so .,long continue,,
2245,2245,052E James Stark 1833 On the influence of colour on heat and odours.txt,17.0,"The black in both experiments had attracted by far the greatest quantity of odorous particles , as evidenced to smell ; the red next followed in point of intensity of smell ; and the white , so far as could be judged , had attracted least of the odour . 5 .",B-1 I-1 I-1 I-1 I-1 O O O O B-1 I-1 I-1 O B-1 I-1 O O O O B-1 O B-1 I-1 O O O O O B-1 I-1 I-1 O O B-1 I-1 O O O O O O O O O O B-1 I-1 I-1 I-1 O O O,True,"The black in both experiments had attracted by far the greatest quantity of odorous particles , as evidenced to smell ; the red next followed in point of intensity of smell ; and the white , so far as could be judged , had attracted least of the odour . 5 .",black experiment attract far great quantity odorous particle evidence smell red follow point intensity smell white far judge attract odour,,
2861,2861,085E Gervase Markham 1631 A new orchard__20_distribution_HOUS.txt,18.0,"They are vsuall in Sallets , and the pot .",O O O O O O O O O O,False,"They are shall in wallets , and the pot .",wallet pot,,
1178,1178,010E Jonathan Swift 1727 Gullivers travels London 1727 Proj Gutenberg__54_LIT.txt,54.0,"It had a cock near the bottom to let out the water , when it began to grow stale ; and two servants could easily fill it in half an hour .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"It had a cock near the bottom to let out the water , when it began to grow stale ; and two servants could easily fill it in half an hour .",cock let water begin grow stale servant easily fill hour,,
1019,1019,008E Anon 1779 A short history of drugs.txt_distribution.txt,33.0,"The way to discover the true Cinnamon Sort is to chew it , when , if it is musilaginous or slimy in the mouth , it is not near so valuable , though it is often stronger than real Cinnamon , but will foul the Cinnamon Water made from it .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The way to discover the true Cinnamon Sort is to chew it , when , if it is musilaginous or slimy in the mouth , it is not near so valuable , though it is often stronger than real Cinnamon , but will foul the Cinnamon Water made from it .",way discover true cinnamon sort chew musilaginous slimy mouth valuable strong real cinnamon foul cinnamon water,,
2298,2298,055E William Babington 1811 A syllabus of a course of lectures__51_distribution_SCIE.txt,1.0,Of Muriatic Acid .,O B-1 I-1 O,True,Of Muriatic Acid .,muriatic acid,,
1919,1919,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,212.0,( 3 ) It is absolutely certain that the putrid sickening odour proceeding from the direction of group 3 has issued mainly from the glue and manure works of Messrs .,O O O O O O O O O B-1 I-1 I-1 O B-1 I-1 I-1 I-1 I-1 I-1 O O O O B-1 I-1 O B-1 I-1 I-1 I-1 O,True,( 3 ) It is absolutely certain that the putrid sickening odour proceeding from the direction of group 3 has issued mainly from the glue and manure works of messes .,absolutely certain putrid sickening odour proceeding direction group issue mainly glue manure work mess,,
207,207,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,58.0,"It was four o ' clock before we were released ; and the Frenchman , dirty and woolly , and snuffy , was still sleeping when the Friar went ashore .",O O B-1 I-1 I-1 I-1 O O O O O O B-1 I-1 O O O O O O B-1 O O O O O O O O O O,True,"It was four o ' clock before we were released ; and the Frenchman , dirty and woolly , and stuffy , was still sleeping when the Friar went ashore .",o clock release frenchman dirty woolly stuffy sleep friar go ashore,,
2294,2294,054E Oliver Goldsmith 1774 An history of the earth and animated nature__193_distribution_SCIE.txt,6.0,"This the ancients called Propolis : it will grow considerably hard in June ; though it will in some measure soften by heat ; and is often found different in consistence , colour and smell .",O O O O B-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-1 O,True,"This the ancients called proposes : it will grow considerably hard in June ; though it will in some measure soften by heat ; and is often found different in consistency , colour and smell .",ancients call propose grow considerably hard measure soften heat find different consistency colour smell,,
2169,2169,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,438.0,"Gordon stated to me in conversation that , in the event of any severe epidemic occurring , evil would , in his opinion , probably result from these nuisances , on the principle that anything which ' ' upsets "" the nervous system predisposes an individual to suiter .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Gordon stated to me in conversation that , in the event of any severe epidemic occurring , evil would , in his opinion , probably result from these nuisances , on the principle that anything which ' ' upsets "" the nervous system predisposes an individual to suite .",state conversation event severe epidemic occur evil opinion probably result nuisance principle upset nervous system predispose individual suite,,
979,979,008E Anon 1779 A short history of drugs.txt_distribution.txt,169.0,"It generally comes from Turkey or Italy ; the fine greatly resembles fine Gum Benjamin , but is generally moisiter .",O O O O O O O O O O O O O O O O O O O O O,False,"It generally comes from Turkey or Italy ; the fine greatly resembles fine Gum Benjamin , but is generally monster .",generally come fine greatly resemble fine gum benjamin generally monster,,
873,873,007E Dan McKenzie 1923 Aromatics and the soul__748_MED.txt,56.0,"Even in France , France the enlightened , the sensitive , the refined , primitive odours pervade the country , as our Army knows very well .",O B-1 I-1 O O O O O O O O O O O B-1 I-1 O O O O O B-1 I-1 O O O O,True,"Even in France , France the enlightened , the sensitive , the refined , primitive odours pervade the country , as our Army knows very well .",enlighten sensitive refined primitive odour pervade country army know,,
1168,1168,010E Jonathan Swift 1727 Gullivers travels London 1727 Proj Gutenberg__54_LIT.txt,45.0,"The veins and arteries spouted up such a prodigious quantity of blood , and so high in the air , that the great jet d ’ eau at Versailles was not equal to it for the time it lasted : and the head , when it fell on the scaffold floor , gave such a bounce as made me start , although I was at least half an English mile distant .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The veins and arteries spouted up such a prodigious quantity of blood , and so high in the air , that the great jet i i eau at Versailles was not equal to it for the time it lasted : and the head , when it fell on the scaffold floor , gave such a bounce as made me start , although I was at least half an English mile distant .",vein artery spout prodigious quantity blood high air great jet eau equal time last head fall scaffold floor give bounce start english mile distant,,
230,230,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,79.0,"The half-French , half-Italian Vetturíno , who undertook , with his little rattling carriage and pair , to convey us thither in three days , was a careless , good-looking fellow , whose light-heartedness and singing propensities knew no bounds as long as we went on smoothly .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The half-French , half-Italian Vetturíno , who undertook , with his little rattling carriage and pair , to convey us thither in three days , was a careless , goodlooking fellow , whose light-heartedness and singing propensities knew no bounds as long as we went on smoothly .",half french half italian undertake little rattle carriage pair convey thither day careless goodlooke fellow light heartedness singing propensity know bound long go smoothly,,
